facility,service_line,sub_service,ip_op_indicator,med_surg_indicator,demand,date
facility2,Oncology,Radiation Therapy,O,MED,251,03/08/2019
facility2,Oncology,Radiation Therapy,O,MED,166,03/11/2019
facility2,Oncology,Radiation Therapy,O,MED,251,03/12/2019
facility2,Oncology,Radiation Therapy,O,MED,186,03/13/2019
facility2,Oncology,Radiation Therapy,O,MED,306,03/14/2019
facility2,Oncology,Radiation Therapy,O,MED,252,03/15/2019
facility2,Oncology,Radiation Therapy,O,MED,2,03/16/2019
facility2,Oncology,Radiation Therapy,O,MED,248,03/18/2019
facility2,Oncology,Radiation Therapy,O,MED,166,03/19/2019
facility2,Oncology,Radiation Therapy,O,MED,302,03/20/2019
facility2,Oncology,Radiation Therapy,O,MED,210,03/21/2019
facility2,Oncology,Radiation Therapy,O,MED,190,03/22/2019
facility2,Oncology,Radiation Therapy,O,MED,2,03/23/2019
facility2,Oncology,Radiation Therapy,O,MED,8,03/24/2019
facility2,Oncology,Radiation Therapy,O,MED,352,03/25/2019
facility2,Oncology,Radiation Therapy,O,MED,153,03/26/2019
facility2,Oncology,Radiation Therapy,O,MED,399,03/27/2019
facility2,Oncology,Radiation Therapy,O,MED,163,03/28/2019
facility2,Oncology,Radiation Therapy,O,MED,331,03/29/2019
facility2,Oncology,Radiation Therapy,O,MED,2,03/30/2019
facility2,Oncology,Radiation Therapy,O,MED,9,03/31/2019
facility2,Oncology,Radiation Therapy,O,MED,321,04/01/2019
facility2,Oncology,Radiation Therapy,O,MED,193,04/02/2019
facility2,Oncology,Radiation Therapy,O,MED,321,04/03/2019
facility2,Oncology,Radiation Therapy,O,MED,331,04/04/2019
facility2,Oncology,Radiation Therapy,O,MED,366,04/05/2019
facility2,Oncology,Radiation Therapy,O,MED,7,04/06/2019
facility2,Oncology,Radiation Therapy,O,MED,11,04/07/2019
facility2,Oncology,Radiation Therapy,O,MED,395,04/08/2019
facility2,Oncology,Radiation Therapy,O,MED,337,04/09/2019
facility2,Oncology,Radiation Therapy,O,MED,173,04/10/2019
facility2,Oncology,Radiation Therapy,O,MED,422,04/11/2019
facility2,Oncology,Radiation Therapy,O,MED,192,04/12/2019
facility2,Oncology,Radiation Therapy,O,MED,11,04/13/2019
facility2,Oncology,Radiation Therapy,O,MED,217,04/15/2019
facility2,Oncology,Radiation Therapy,O,MED,257,04/16/2019
facility2,Oncology,Radiation Therapy,O,MED,419,04/17/2019
facility2,Oncology,Radiation Therapy,O,MED,192,04/18/2019
facility2,Oncology,Radiation Therapy,O,MED,353,04/19/2019
facility2,Oncology,Radiation Therapy,O,MED,13,04/20/2019
facility2,Oncology,Radiation Therapy,O,MED,402,04/22/2019
facility2,Oncology,Radiation Therapy,O,MED,199,04/23/2019
facility2,Oncology,Radiation Therapy,O,MED,209,04/24/2019
facility2,Oncology,Radiation Therapy,O,MED,364,04/25/2019
facility2,Oncology,Radiation Therapy,O,MED,310,04/26/2019
facility2,Oncology,Radiation Therapy,O,MED,7,04/27/2019
facility2,Oncology,Radiation Therapy,O,MED,13,04/28/2019
facility2,Oncology,Radiation Therapy,O,MED,386,04/29/2019
facility2,Oncology,Radiation Therapy,O,MED,182,04/30/2019
facility2,Oncology,Radiation Therapy,O,MED,298,05/01/2019
facility2,Oncology,Radiation Therapy,O,MED,418,05/02/2019
facility2,Oncology,Radiation Therapy,O,MED,362,05/03/2019
facility2,Oncology,Radiation Therapy,O,MED,17,05/04/2019
facility2,Oncology,Radiation Therapy,O,MED,39,05/05/2019
facility2,Oncology,Radiation Therapy,O,MED,305,05/06/2019
facility2,Oncology,Radiation Therapy,O,MED,340,05/07/2019
facility2,Oncology,Radiation Therapy,O,MED,115,05/08/2019
facility2,Oncology,Radiation Therapy,O,MED,268,05/09/2019
facility2,Oncology,Radiation Therapy,O,MED,186,05/10/2019
facility2,Oncology,Radiation Therapy,O,MED,13,05/11/2019
facility2,Oncology,Radiation Therapy,O,MED,11,05/12/2019
facility2,Oncology,Radiation Therapy,O,MED,234,05/13/2019
facility2,Oncology,Radiation Therapy,O,MED,192,05/14/2019
facility2,Oncology,Radiation Therapy,O,MED,251,05/15/2019
facility2,Oncology,Radiation Therapy,O,MED,254,05/16/2019
facility2,Oncology,Radiation Therapy,O,MED,184,05/17/2019
facility2,Oncology,Radiation Therapy,O,MED,23,05/18/2019
facility2,Oncology,Radiation Therapy,O,MED,365,05/20/2019
facility2,Oncology,Radiation Therapy,O,MED,263,05/21/2019
facility2,Oncology,Radiation Therapy,O,MED,379,05/22/2019
facility2,Oncology,Radiation Therapy,O,MED,355,05/23/2019
facility2,Oncology,Radiation Therapy,O,MED,238,05/24/2019
facility2,Oncology,Radiation Therapy,O,MED,17,05/25/2019
facility2,Oncology,Radiation Therapy,O,MED,14,05/26/2019
facility2,Oncology,Radiation Therapy,O,MED,6,05/27/2019
facility2,Oncology,Radiation Therapy,O,MED,226,05/28/2019
facility2,Oncology,Radiation Therapy,O,MED,221,05/29/2019
facility2,Oncology,Radiation Therapy,O,MED,136,05/30/2019
facility2,Oncology,Radiation Therapy,O,MED,320,05/31/2019
facility2,Oncology,Radiation Therapy,O,MED,12,06/01/2019
facility2,Oncology,Radiation Therapy,O,MED,18,06/02/2019
facility2,Oncology,Radiation Therapy,O,MED,335,06/03/2019
facility2,Oncology,Radiation Therapy,O,MED,131,06/04/2019
facility2,Oncology,Radiation Therapy,O,MED,287,06/05/2019
facility2,Oncology,Radiation Therapy,O,MED,320,06/06/2019
facility2,Oncology,Radiation Therapy,O,MED,361,06/07/2019
facility2,Oncology,Radiation Therapy,O,MED,16,06/08/2019
facility2,Oncology,Radiation Therapy,O,MED,7,06/09/2019
facility2,Oncology,Radiation Therapy,O,MED,202,06/10/2019
facility2,Oncology,Radiation Therapy,O,MED,193,06/11/2019
facility2,Oncology,Radiation Therapy,O,MED,114,06/12/2019
facility2,Oncology,Radiation Therapy,O,MED,262,06/13/2019
facility2,Oncology,Radiation Therapy,O,MED,345,06/14/2019
facility2,Oncology,Radiation Therapy,O,MED,2,06/15/2019
facility2,Oncology,Radiation Therapy,O,MED,224,06/17/2019
facility2,Oncology,Radiation Therapy,O,MED,188,06/18/2019
facility2,Oncology,Radiation Therapy,O,MED,127,06/19/2019
facility2,Oncology,Radiation Therapy,O,MED,293,06/20/2019
facility2,Oncology,Radiation Therapy,O,MED,300,06/21/2019
facility2,Oncology,Radiation Therapy,O,MED,2,06/22/2019
facility2,Oncology,Radiation Therapy,O,MED,131,06/24/2019
facility2,Oncology,Radiation Therapy,O,MED,241,06/25/2019
facility2,Oncology,Radiation Therapy,O,MED,315,06/26/2019
facility2,Oncology,Radiation Therapy,O,MED,315,06/27/2019
facility2,Oncology,Radiation Therapy,O,MED,247,06/28/2019
facility2,Oncology,Radiation Therapy,O,MED,11,06/29/2019
facility2,Oncology,Radiation Therapy,O,MED,9,06/30/2019
facility2,Oncology,Radiation Therapy,O,MED,111,07/01/2019
facility2,Oncology,Radiation Therapy,O,MED,188,07/02/2019
facility2,Oncology,Radiation Therapy,O,MED,311,07/03/2019
facility2,Oncology,Radiation Therapy,O,MED,125,07/05/2019
facility2,Oncology,Radiation Therapy,O,MED,19,07/06/2019
facility2,Oncology,Radiation Therapy,O,MED,8,07/07/2019
facility2,Oncology,Radiation Therapy,O,MED,420,07/08/2019
facility2,Oncology,Radiation Therapy,O,MED,303,07/09/2019
facility2,Oncology,Radiation Therapy,O,MED,350,07/10/2019
facility2,Oncology,Radiation Therapy,O,MED,405,07/11/2019
facility2,Oncology,Radiation Therapy,O,MED,270,07/12/2019
facility2,Oncology,Radiation Therapy,O,MED,17,07/13/2019
facility2,Oncology,Radiation Therapy,O,MED,323,07/15/2019
facility2,Oncology,Radiation Therapy,O,MED,272,07/16/2019
facility2,Oncology,Radiation Therapy,O,MED,301,07/17/2019
facility2,Oncology,Radiation Therapy,O,MED,216,07/18/2019
facility2,Oncology,Radiation Therapy,O,MED,282,07/19/2019
facility2,Oncology,Radiation Therapy,O,MED,18,07/20/2019
facility2,Oncology,Radiation Therapy,O,MED,26,07/21/2019
facility2,Oncology,Radiation Therapy,O,MED,367,07/22/2019
facility2,Oncology,Radiation Therapy,O,MED,239,07/23/2019
facility2,Oncology,Radiation Therapy,O,MED,251,07/24/2019
facility2,Oncology,Radiation Therapy,O,MED,326,07/25/2019
facility2,Oncology,Radiation Therapy,O,MED,414,07/26/2019
facility2,Oncology,Radiation Therapy,O,MED,12,07/27/2019
facility2,Oncology,Radiation Therapy,O,MED,17,07/28/2019
facility2,Oncology,Radiation Therapy,O,MED,161,07/29/2019
facility2,Oncology,Radiation Therapy,O,MED,347,07/30/2019
facility2,Oncology,Radiation Therapy,O,MED,267,07/31/2019
facility2,Oncology,Radiation Therapy,O,MED,446,08/01/2019
facility2,Oncology,Radiation Therapy,O,MED,276,08/02/2019
facility2,Oncology,Radiation Therapy,O,MED,2,08/03/2019
facility2,Oncology,Radiation Therapy,O,MED,4,08/04/2019
facility2,Oncology,Radiation Therapy,O,MED,348,08/05/2019
facility2,Oncology,Radiation Therapy,O,MED,377,08/06/2019
facility2,Oncology,Radiation Therapy,O,MED,223,08/07/2019
facility2,Oncology,Radiation Therapy,O,MED,379,08/08/2019
facility2,Oncology,Radiation Therapy,O,MED,256,08/09/2019
facility2,Oncology,Radiation Therapy,O,MED,4,08/10/2019
facility2,Oncology,Radiation Therapy,O,MED,9,08/11/2019
facility2,Oncology,Radiation Therapy,O,MED,154,08/12/2019
facility2,Oncology,Radiation Therapy,O,MED,310,08/13/2019
facility2,Oncology,Radiation Therapy,O,MED,326,08/14/2019
facility2,Oncology,Radiation Therapy,O,MED,360,08/15/2019
facility2,Oncology,Radiation Therapy,O,MED,243,08/16/2019
facility2,Oncology,Radiation Therapy,O,MED,2,08/17/2019
facility2,Oncology,Radiation Therapy,O,MED,8,08/18/2019
facility2,Oncology,Radiation Therapy,O,MED,160,08/19/2019
facility2,Oncology,Radiation Therapy,O,MED,152,08/20/2019
facility2,Oncology,Radiation Therapy,O,MED,134,08/21/2019
facility2,Oncology,Radiation Therapy,O,MED,362,08/22/2019
facility2,Oncology,Radiation Therapy,O,MED,226,08/23/2019
facility2,Oncology,Radiation Therapy,O,MED,9,08/24/2019
facility2,Oncology,Radiation Therapy,O,MED,13,08/25/2019
facility2,Oncology,Radiation Therapy,O,MED,310,08/26/2019
facility2,Oncology,Radiation Therapy,O,MED,379,08/27/2019
facility2,Oncology,Radiation Therapy,O,MED,398,08/28/2019
facility2,Oncology,Radiation Therapy,O,MED,339,08/29/2019
facility2,Oncology,Radiation Therapy,O,MED,242,08/30/2019
facility2,Oncology,Radiation Therapy,O,MED,14,08/31/2019
facility2,Oncology,Radiation Therapy,O,MED,199,09/03/2019
facility2,Oncology,Radiation Therapy,O,MED,249,09/04/2019
facility2,Oncology,Radiation Therapy,O,MED,251,09/05/2019
facility2,Oncology,Radiation Therapy,O,MED,316,09/06/2019
facility2,Oncology,Radiation Therapy,O,MED,14,09/07/2019
facility2,Oncology,Radiation Therapy,O,MED,5,09/08/2019
facility2,Oncology,Radiation Therapy,O,MED,318,09/09/2019
facility2,Oncology,Radiation Therapy,O,MED,260,09/10/2019
facility2,Oncology,Radiation Therapy,O,MED,307,09/11/2019
facility2,Oncology,Radiation Therapy,O,MED,244,09/12/2019
facility2,Oncology,Radiation Therapy,O,MED,254,09/13/2019
facility2,Oncology,Radiation Therapy,O,MED,15,09/14/2019
facility2,Oncology,Radiation Therapy,O,MED,2,09/15/2019
facility2,Oncology,Radiation Therapy,O,MED,207,09/16/2019
facility2,Oncology,Radiation Therapy,O,MED,253,09/17/2019
facility2,Oncology,Radiation Therapy,O,MED,243,09/18/2019
facility2,Oncology,Radiation Therapy,O,MED,326,09/19/2019
facility2,Oncology,Radiation Therapy,O,MED,406,09/20/2019
facility2,Oncology,Radiation Therapy,O,MED,8,09/21/2019
facility2,Oncology,Radiation Therapy,O,MED,2,09/22/2019
facility2,Oncology,Radiation Therapy,O,MED,264,09/23/2019
facility2,Oncology,Radiation Therapy,O,MED,309,09/24/2019
facility2,Oncology,Radiation Therapy,O,MED,213,09/25/2019
facility2,Oncology,Radiation Therapy,O,MED,346,09/26/2019
facility2,Oncology,Radiation Therapy,O,MED,245,09/27/2019
facility2,Oncology,Radiation Therapy,O,MED,2,09/28/2019
facility2,Oncology,Radiation Therapy,O,MED,9,09/29/2019
facility2,Oncology,Radiation Therapy,O,MED,404,09/30/2019
facility2,Oncology,Radiation Therapy,O,MED,275,10/01/2019
facility2,Oncology,Radiation Therapy,O,MED,263,10/02/2019
facility2,Oncology,Radiation Therapy,O,MED,325,10/03/2019
facility2,Oncology,Radiation Therapy,O,MED,380,10/04/2019
facility2,Oncology,Radiation Therapy,O,MED,9,10/05/2019
facility2,Oncology,Radiation Therapy,O,MED,2,10/06/2019
facility2,Oncology,Radiation Therapy,O,MED,369,10/07/2019
facility2,Oncology,Radiation Therapy,O,MED,318,10/08/2019
facility2,Oncology,Radiation Therapy,O,MED,223,10/09/2019
facility2,Oncology,Radiation Therapy,O,MED,407,10/10/2019
facility2,Oncology,Radiation Therapy,O,MED,331,10/11/2019
facility2,Oncology,Radiation Therapy,O,MED,6,10/12/2019
facility2,Oncology,Radiation Therapy,O,MED,202,10/14/2019
facility2,Oncology,Radiation Therapy,O,MED,386,10/15/2019
facility2,Oncology,Radiation Therapy,O,MED,188,10/16/2019
facility2,Oncology,Radiation Therapy,O,MED,296,10/17/2019
facility2,Oncology,Radiation Therapy,O,MED,318,10/18/2019
facility2,Oncology,Radiation Therapy,O,MED,13,10/19/2019
facility2,Oncology,Radiation Therapy,O,MED,2,10/20/2019
facility2,Oncology,Radiation Therapy,O,MED,317,10/21/2019
facility2,Oncology,Radiation Therapy,O,MED,437,10/22/2019
facility2,Oncology,Radiation Therapy,O,MED,320,10/23/2019
facility2,Oncology,Radiation Therapy,O,MED,259,10/24/2019
facility2,Oncology,Radiation Therapy,O,MED,366,10/25/2019
facility2,Oncology,Radiation Therapy,O,MED,2,10/26/2019
facility2,Oncology,Radiation Therapy,O,MED,4,10/27/2019
facility2,Oncology,Radiation Therapy,O,MED,366,10/28/2019
facility2,Oncology,Radiation Therapy,O,MED,375,10/29/2019
facility2,Oncology,Radiation Therapy,O,MED,373,10/30/2019
facility2,Oncology,Radiation Therapy,O,MED,394,10/31/2019
facility2,Oncology,Radiation Therapy,O,MED,278,11/01/2019
facility2,Oncology,Radiation Therapy,O,MED,8,11/02/2019
facility2,Oncology,Radiation Therapy,O,MED,2,11/03/2019
facility2,Oncology,Radiation Therapy,O,MED,274,11/04/2019
facility2,Oncology,Radiation Therapy,O,MED,448,11/05/2019
facility2,Oncology,Radiation Therapy,O,MED,384,11/06/2019
facility2,Oncology,Radiation Therapy,O,MED,431,11/07/2019
facility2,Oncology,Radiation Therapy,O,MED,329,11/08/2019
facility2,Oncology,Radiation Therapy,O,MED,4,11/09/2019
facility2,Oncology,Radiation Therapy,O,MED,367,11/11/2019
facility2,Oncology,Radiation Therapy,O,MED,408,11/12/2019
facility2,Oncology,Radiation Therapy,O,MED,228,11/13/2019
facility2,Oncology,Radiation Therapy,O,MED,252,11/14/2019
facility2,Oncology,Radiation Therapy,O,MED,284,11/15/2019
facility2,Oncology,Radiation Therapy,O,MED,21,11/16/2019
facility2,Oncology,Radiation Therapy,O,MED,16,11/17/2019
facility2,Oncology,Radiation Therapy,O,MED,256,11/18/2019
facility2,Oncology,Radiation Therapy,O,MED,331,11/19/2019
facility2,Oncology,Radiation Therapy,O,MED,172,11/20/2019
facility2,Oncology,Radiation Therapy,O,MED,188,11/21/2019
facility2,Oncology,Radiation Therapy,O,MED,364,11/22/2019
facility2,Oncology,Radiation Therapy,O,MED,6,11/23/2019
facility2,Oncology,Radiation Therapy,O,MED,12,11/24/2019
facility2,Oncology,Radiation Therapy,O,MED,306,11/25/2019
facility2,Oncology,Radiation Therapy,O,MED,200,11/26/2019
facility2,Oncology,Radiation Therapy,O,MED,273,11/27/2019
facility2,Oncology,Radiation Therapy,O,MED,2,11/28/2019
facility2,Oncology,Radiation Therapy,O,MED,355,11/29/2019
facility2,Oncology,Radiation Therapy,O,MED,9,11/30/2019
facility2,Oncology,Radiation Therapy,O,MED,9,12/01/2019
facility2,Oncology,Radiation Therapy,O,MED,183,12/02/2019
facility2,Oncology,Radiation Therapy,O,MED,395,12/03/2019
facility2,Oncology,Radiation Therapy,O,MED,386,12/04/2019
facility2,Oncology,Radiation Therapy,O,MED,333,12/05/2019
facility2,Oncology,Radiation Therapy,O,MED,219,12/06/2019
facility2,Oncology,Radiation Therapy,O,MED,23,12/07/2019
facility2,Oncology,Radiation Therapy,O,MED,379,12/09/2019
facility2,Oncology,Radiation Therapy,O,MED,235,12/10/2019
facility2,Oncology,Radiation Therapy,O,MED,233,12/11/2019
facility2,Oncology,Radiation Therapy,O,MED,294,12/12/2019
facility2,Oncology,Radiation Therapy,O,MED,209,12/13/2019
facility2,Oncology,Radiation Therapy,O,MED,2,12/14/2019
facility2,Oncology,Radiation Therapy,O,MED,341,12/16/2019
facility2,Oncology,Radiation Therapy,O,MED,352,12/17/2019
facility2,Oncology,Radiation Therapy,O,MED,290,12/18/2019
facility2,Oncology,Radiation Therapy,O,MED,314,12/19/2019
facility2,Oncology,Radiation Therapy,O,MED,364,12/20/2019
facility2,Oncology,Radiation Therapy,O,MED,13,12/21/2019
facility2,Oncology,Radiation Therapy,O,MED,338,12/23/2019
facility2,Oncology,Radiation Therapy,O,MED,182,12/24/2019
facility2,Oncology,Radiation Therapy,O,MED,102,12/26/2019
facility2,Oncology,Radiation Therapy,O,MED,352,12/27/2019
facility2,Oncology,Radiation Therapy,O,MED,2,12/28/2019
facility2,Oncology,Radiation Therapy,O,MED,2,12/29/2019
facility2,Oncology,Radiation Therapy,O,MED,144,12/30/2019
facility2,Oncology,Radiation Therapy,O,MED,163,12/31/2019
facility2,Oncology,Radiation Therapy,O,MED,2,01/01/2020
facility2,Oncology,Radiation Therapy,O,MED,214,01/02/2020
facility2,Oncology,Radiation Therapy,O,MED,263,01/03/2020
facility2,Oncology,Radiation Therapy,O,MED,2,01/04/2020
facility2,Oncology,Radiation Therapy,O,MED,222,01/06/2020
facility2,Oncology,Radiation Therapy,O,MED,285,01/07/2020
facility2,Oncology,Radiation Therapy,O,MED,230,01/08/2020
facility2,Oncology,Radiation Therapy,O,MED,362,01/09/2020
facility2,Oncology,Radiation Therapy,O,MED,217,01/10/2020
facility2,Oncology,Radiation Therapy,O,MED,7,01/11/2020
facility2,Oncology,Radiation Therapy,O,MED,211,01/13/2020
facility2,Oncology,Radiation Therapy,O,MED,190,01/14/2020
facility2,Oncology,Radiation Therapy,O,MED,186,01/15/2020
facility2,Oncology,Radiation Therapy,O,MED,191,01/16/2020
facility2,Oncology,Radiation Therapy,O,MED,234,01/17/2020
facility2,Oncology,Radiation Therapy,O,MED,20,01/18/2020
facility2,Oncology,Radiation Therapy,O,MED,9,01/19/2020
facility2,Oncology,Radiation Therapy,O,MED,136,01/20/2020
facility2,Oncology,Radiation Therapy,O,MED,343,01/21/2020
facility2,Oncology,Radiation Therapy,O,MED,330,01/22/2020
facility2,Oncology,Radiation Therapy,O,MED,351,01/23/2020
facility2,Oncology,Radiation Therapy,O,MED,167,01/24/2020
facility2,Oncology,Radiation Therapy,O,MED,14,01/25/2020
facility2,Oncology,Radiation Therapy,O,MED,2,01/26/2020
facility2,Oncology,Radiation Therapy,O,MED,181,01/27/2020
facility2,Oncology,Radiation Therapy,O,MED,328,01/28/2020
facility2,Oncology,Radiation Therapy,O,MED,280,01/29/2020
facility2,Oncology,Radiation Therapy,O,MED,211,01/30/2020
facility2,Oncology,Radiation Therapy,O,MED,409,01/31/2020
facility2,Oncology,Radiation Therapy,O,MED,11,02/01/2020
facility2,Oncology,Radiation Therapy,O,MED,15,02/02/2020
facility2,Oncology,Radiation Therapy,O,MED,251,02/03/2020
facility2,Oncology,Radiation Therapy,O,MED,370,02/04/2020
facility2,Oncology,Radiation Therapy,O,MED,246,02/05/2020
facility2,Oncology,Radiation Therapy,O,MED,360,02/06/2020
facility2,Oncology,Radiation Therapy,O,MED,282,02/07/2020
facility2,Oncology,Radiation Therapy,O,MED,8,02/08/2020
facility2,Oncology,Radiation Therapy,O,MED,46,02/09/2020
facility2,Oncology,Radiation Therapy,O,MED,346,02/10/2020
facility2,Oncology,Radiation Therapy,O,MED,168,02/11/2020
facility2,Oncology,Radiation Therapy,O,MED,345,02/12/2020
facility2,Oncology,Radiation Therapy,O,MED,256,02/13/2020
facility2,Oncology,Radiation Therapy,O,MED,317,02/14/2020
facility2,Oncology,Radiation Therapy,O,MED,15,02/15/2020
facility2,Oncology,Radiation Therapy,O,MED,5,02/16/2020
facility2,Oncology,Radiation Therapy,O,MED,307,02/17/2020
facility2,Oncology,Radiation Therapy,O,MED,283,02/18/2020
facility2,Oncology,Radiation Therapy,O,MED,176,02/19/2020
facility2,Oncology,Radiation Therapy,O,MED,272,02/20/2020
facility2,Oncology,Radiation Therapy,O,MED,322,02/21/2020
facility2,Oncology,Radiation Therapy,O,MED,2,02/23/2020
facility2,Oncology,Radiation Therapy,O,MED,166,02/24/2020
facility2,Oncology,Radiation Therapy,O,MED,271,02/25/2020
facility2,Oncology,Radiation Therapy,O,MED,321,02/26/2020
facility2,Oncology,Radiation Therapy,O,MED,279,02/27/2020
facility2,Oncology,Radiation Therapy,O,MED,162,02/28/2020
facility2,Oncology,Radiation Therapy,O,MED,21,02/29/2020
facility2,Oncology,Radiation Therapy,O,SURG,3,03/01/2018
facility2,Oncology,Radiation Therapy,O,SURG,3,03/02/2018
facility2,Oncology,Radiation Therapy,O,SURG,2,03/06/2018
facility2,Oncology,Radiation Therapy,O,SURG,2,03/09/2018
facility2,Oncology,Radiation Therapy,O,SURG,2,03/13/2018
facility2,Oncology,Radiation Therapy,O,SURG,16,03/20/2018
facility2,Oncology,Radiation Therapy,O,SURG,2,03/23/2018
facility2,Oncology,Radiation Therapy,O,SURG,17,03/27/2018
facility2,Oncology,Radiation Therapy,O,SURG,2,03/30/2018
facility2,Oncology,Radiation Therapy,O,SURG,7,04/03/2018
facility2,Oncology,Radiation Therapy,O,SURG,9,04/10/2018
facility2,Oncology,Radiation Therapy,O,SURG,11,04/13/2018
facility2,Oncology,Radiation Therapy,O,SURG,12,04/17/2018
facility2,Oncology,Radiation Therapy,O,SURG,10,04/24/2018
facility2,Oncology,Radiation Therapy,O,SURG,16,04/27/2018
facility2,Oncology,Radiation Therapy,O,SURG,2,05/01/2018
